Chest;010C;Barioth Vest X
Chest;010D;Barioth Mail Z
Chest;010E;Barioth Vest Z
Chest;010F;Diablos Mail X
Chest;0110;Diablos Vest X
Chest;0111;Diablos Mail Z
Chest;0112;Diablos Vest Z
Chest;0113;Uragaan Mail X
Chest;0114;Uragaan Vest X
Chest;0115;Uragaan Mail Z
Chest;0116;Uragaan Vest Z
Chest;0117;Agnaktor Mail X
Chest;0118;Agnaktor Vest X
Chest;0119;Agnaktor Mail Z
Chest;011A;Agnaktor Vest Z
Chest;011B;Helios Mail X
Chest;011C;Helios Vest X
Chest;011D;Helios Mail Z
Chest;011E;Helios Vest Z
Chest;011F;Selene Mail X
Chest;0120;Selene Vest X
Chest;0121;Selene Mail Z
Chest;0122;Selene Vest Z
Chest;0123;Grand Yamato Doate
Chest;0124;Grand Mutsu Doate
Chest;0125;Grand Hyuga Muneate
Chest;0126;Grand Amagi Muneate
Chest;0127;Yamato Doate Prime
Chest;0128;Mutsu Doate Prime
Chest;0129;Hyuga Muneate Prime
Chest;012A;Amagi Muneate Prime
Chest;012B;Vangis Mail X
Chest;012C;Vangis Vest X
Chest;012D;Vangis Mail Z
Chest;012C;Vangis Vest Z
Chest;012D;Escadora Soul X
Chest;012E;Escadora Seele X
Chest;012F;Zinogre Mail X
Chest;0130;Zinogre Vest X
Chest;0131;Zinogre Mail Z
Chest;0132;Zinogre Vest Z
Chest;0133;Nibelsnarf Mail X
Chest;0134;Nibelsnarf Vest X
Chest;0135;Duramboros Mail X
Chest;0136;Duramboros Vest X
Chest;0137;Duramboros Mail Z
Chest;0138;Duramboros Vest Z
Chest;0139;Nargacuga Mail X
Chest;013A;Nargacuga Vest X
Chest;013B;Nargacuga Mail Z
Chest;013C;Nargacuga Vest Z
Chest;013D;Lambent Hauberk
Chest;013E;Silhouette Hauberk
Chest;013F;Plesloth Mail X
Chest;0140;Plesloth Vest X
Chest;0141;Plesloth Mail Z
Chest;0142;Plesloth Vest Z
Chest;0143;Brachydios Mail X
Chest;0144;Brachydios Vest X
Chest;0145;Miralis Breastplate
Chest;0146;Miralis Chestguard
Chest;0147;Damascus Mail X
Chest;0148;Damascus Vest X
Chest;0149;Dober Mail X
Chest;014A;Dober Vest X
Chest;014B;DUMMY
Chest;014C;DUMMY
Chest;014D;DUMMY
Chest;014E;DUMMY
Chest;014F;Aelucanth Thorax X
Chest;0150;Aelucanth Pleuron X
Chest;0151;Rhopessa Thorax X
Chest;0152;Rhopessa Pleuron X
Chest;0153;Mosgharl Ribplate X
Chest;0154;Mosgharl Ribguard X
Chest;0155;Artian Mail X
Chest;0156;Artian Vest X
Chest;0157;Dianthus Wealcoat
Chest;0158;Campanile Wealcoat
Chest;0159;Strider's Girdle
Chest;015A;Deadeye's Girdle
Chest;015B;Guild Bard Bolero X
Chest;015C;Guild Bard Vest X
Chest;015D;Scholar's Blouse X
Chest;015E;Scholar's Vest X
Chest;015F;DUMMY
Chest;0160;DUMMY
Chest;0161;Sailor Suit
Chest;0162;Sailor Vest
Chest;0163;Chakra Necklace
Chest;0164;DUMMY
Chest;0165;DUMMY
Chest;0166;DUMMY
Decoration;0001;Antidote Jewel 1
Decoration;0002;Antidote Jewel 2
Decoration;0003;Paralysis Jwl 1
Decoration;0004;Paralysis Jwl 2
Decoration;0005;Pep Jewel 1
Decoration;0006;Pep Jewel 2
Decoration;0007;Steadfast Jwl 1
Decoration;0008;Standfast Jwl 1
Decoration;0009;Tracker  Jewel 1
Decoration;000A;Trekker Jewel 1
Decoration;000B;Ninja Jewel 1
Decoration;000C;Vitality Jewel 1
Decoration;000D;Recovery Jewel 1
Decoration;000E;Recovery Jewel 2
Decoration;000F;Razor Jewel 1
Decoration;0010;Razor Jewel 3
Decoration;0011;Handicraft Jwl 2
Decoration;0012;Handicraft Jwl 3
Decoration;0013;Fencer Jewel 1
Decoration;0014;Fencer Jewel 3
Decoration;0015;Expert Jewel 1
Decoration;0016;Expert Jewel 2
Decoration;0017;Expert Jewel 3
Decoration;0018;Grinder Jewel 1
Decoration;0019;Ironwall Jewel 1
Decoration;001A;Ironwall Jewel 2
Decoration;001B;Shield Jewel 1
Decoration;001C;Shield Jewel 2
Decoration;001D;Quickload Jwl 1
Decoration;001E;Quickload Jwl 2
Decoration;001F;Absorber Jewel 1
Decoration;0020;Absorber Jewel 3
Decoration;0021;Forceshot Jwl 1
Decoration;0022;Forceshot Jwl 3
Decoration;0023;Pierce Jewel 1
Decoration;0024;Pierce Jewel 3
Decoration;0025;Pellet Jewel 1
Decoration;0026;Pellet Jewel 3
Decoration;0027;ShotPlus Jewel 1
Decoration;0028;ShotPlus Jewel 2
Decoration;0029;PiercePlus Jwl 1
Decoration;002A;DUMMY 137
Decoration;002B;PelletPlus Jwl 1
Decoration;002C;CragPlus Jewel 1
Decoration;002D;ClustPlus Jwl 1
Decoration;002E;Disabler Jewel 1
Decoration;002F;Disabler Jewel 2
Decoration;0030;Element Jewel 1
Decoration;0031;Element Jewel 3
Decoration;0032;Bombardier Jwl 1
Decoration;0033;DUMMY 138
Decoration;0034;Hungeriess Jwl 1
Decoration;0035;Metabolism Jwl 1
Decoration;0036;Attack Jewel 1
Decoration;0037;Attack Jewel 2
Decoration;0038;Attack Jewel 3
Decoration;0039;Defense Jewel 1
Decoration;003A;Defense Jewel 2
Decoration;003B;Protection Jwl 1
Decoration;003C;Asylum Jewel 1
Decoration;003D;Earplug Jewel 1
Decoration;003E;Earplug Jewel 3
Decoration;003F;Alarm Jewel 1
Decoration;0040;Friendship Jwl 1
Decoration;0041;Friendship Jwl 2
Decoration;0042;Transportr Jwl 1
Decoration;0043;Fire Res Jewel 1
Decoration;0044;Water Res Jwl 1
Decoration;0045;Ice Res Jewel 1
Decoration;0046;ThunderRes Jwl 1
Decoration;0047;Dragon Res Jwl 1
Decoration;0048;Heat Res Jewel 1
Decoration;0049;Cold Res Jewel 1
Decoration;004A;Wind Res Jewel 1
Decoration;004B;Wind Res Jewel 2
Decoration;004C;DUMMY 139
Decoration;004D;Gathering Jwl 1
Decoration;004E;Spree Jewel 1
Decoration;004F;Blessing Jewel 1
Decoration;0050;Fate Jewel 1
Decoration;0051;Fate Jewel 3
Decoration;0052;DUMMY 140
Decoration;0053;Psychic Jewel 1
Decoration;0054;Medicine Jewel 1
Decoration;0055;Medicine Jewel 2
Decoration;0056;Professor Jwl 1
Decoration;0057;Factory Jewel 1
Decoration;0058;Evasion Jewel 1
Decoration;0059;Evasion Jewel 2
Decoration;005A;Potential Jwl 1
Decoration;005B;Potential Jwl 2
Decoration;005C;Enduring Jewel 1
Decoration;005D;Sprinter Jewel 1
Decoration;005E;Sprinter Jewel 3
Decoration;005F;Capacity Jewel 2
Decoration;0060;Capacity Jewel 3
Decoration;0061;Sniper Jewel 1
Decoration;0062;Gobbler Jewel 1
Decoration;0063;Gobbler Jewel 3
Decoration;0064;Carver Jewel 1
Decoration;0065;Carver Jewel 3
Decoration;0066;Footing Jewel 1
Decoration;0067;Tectonic Jewel 1
Decoration;0068;DUMMY 141
Decoration;0069;Jumping Jewel 1
Decoration;006A;DUMMY 142
Decoration;006B;Draw Jewel 1
Decoration;006C;Draw Jewel 2
Decoration;006D;Trapmaster Jwl 1
Decoration;006E;Physique Jewel 1
Decoration;006F;Physique Jewel 2
Decoration;0070;Capture Jewel 1
Decoration;0071;Capture Jewel 3
Decoration;0072;Perception Jwl 1
Decoration;0073;Charger Jewel 1
Decoration;0074;Charger Jewel 3
Decoration;0075;Fresh Air Jwl 1
Decoration;0076;Stopflow Jewel 1
Decoration;0077;Swimmer Jewel 1
Decoration;0078;Diver Jewel 1
Decoration;0079;Gambit Jewel 1
Decoration;007A;Gambit Jewel 3
Decoration;007B;Resistor Jewel 1
Decoration;007C;Release Jewel 2
Decoration;007D;Catalyst Jewel 3
Decoration;007E;Fortitude Jwl 1
Decoration;007F;Fortitude Jwl 2
Decoration;0080;Salvo Jewel 1
Decoration;0081;Salvo Jewel 3
Decoration;0082;Dungmaster Jwl 1
Decoration;0083;Torchlight Jwl 1
Decoration;0084;Def Lock Jewel 1
Decoration;0085;Sterlle Jewel 1
Decoration;0086;Aseptic Jewel 1
Decoration;0087;Blaze Jewel 1
Decoration;0088;Blaze Jewel 2
Decoration;0089;Stream Jewel 1
Decoration;008A;Stream Jewel 2
Decoration;008B;Bolt Jewel 1
Decoration;008C;Bolt Jewel 2
Decoration;008D;Frost Jewel 1
Decoration;008E;Frost Jewel 2
Decoration;008F;Dragon Jewel 1
Decoration;0090;Dragon Jewel 2
Decoration;0091;Tenderizer Jwl 1
Decoration;0092;Tenderizer Jwl 3
Decoration;0093;Destroyer Jwl 1
Decoration;0094;Destroyer Jwl 3
Decoration;0095;Throttle Jewel 1
Decoration;0096;Throttle Jewel 2
Decoration;0097;KO Jewel 1
Decoration;0098;Drain Jewel 1
Decoration;0099;Drain Jewel 2
Decoration;009A;Sonorous Jewel 1
Decoration;009B;Artillery Jwl 1
Decoration;009C;Resistor Jewel 3
Decoration;009D;Nul-Fire Jewel 2
Decoration;009E;Nul-Water Jwl 1
Decoration;009F;Nul-Thundr Jwl 1
Decoration;00A0;Nul-Ice Jewel 1
Decoration;00A1;Nul-Dragon Jwl 1
Decoration;00A2;Sheath Jewel 1
Decoration;00A3;Sheath Jewel 2
Decoration;00A4;Refresh Jewel 1
Decoration;00A5;Refresh Jewel 2
Decoration;00A6;Ranger Jewel 1
Decoration;00A7;SlicePlus Jwl 1
Decoration;00A8;Paracoat Jewel 1
Decoration;00A9;Paracoat Jewel 2
Decoration;00AA;Sleepcoat Jwl 1
Decoration;00AB;Poisoncoat Jwl 1
Decoration;00AC;Powercoat Jwl 1
Decoration;00AD;Powercoat Jwl 2
Decoration;00AE;Rangecoat Jwl 1
Decoration;00AF;Draincoat Jwl 1
Decoration;00B0;Stopflow Jewel 2
Decoration;00B1;Guts Jewel 1
Decoration;00B2;Guts Jewel 2
Decoration;00B3;Meateater Jwl 1
Decoration;00B4;Meatlover Jwl 1
Decoration;00B5;Slider Jewel 1
Decoration;00B6;Glider Jewel 1
Decoration;00B7;Honeybee Jewel 1
Decoration;00B8;Queebee Jewel 1
Decoration;00B9;Biology Jewel 1
Decoration;00BA;Microbio Jewel 1
Decoration;00BB;Spirit Jewel 1
Decoration;00BC;Spirit Jewel 2
Decoration;00BD;Flawless Jewel 1
Decoration;00BE;Flawless Jewel 2
Decoration;00BF;Steady Jewel 1
Decoration;00C0;Steady Jewel 3
Decoration;00C1;Fish Jewel 1
Decoration;00C2;Fish Jewel 2
Decoration;00C3;Player Jewel 1
Decoration;00C4;Moraie Jewel 1
Decoration;00C5;Leader Jewel 1
Decoration;00C6;Leader Jewel 2
Decoration;00C7;KO Jewel 2
Decoration;00C8;Charmer Jewel 1
Decoration;00C9;SlimePlus Jwl1
Decoration;00CA;Slimecoat Jwl 1
Decoration;00CB;Invisible Jewel (Doesn't have skills, so useless.) to 00FF.
DualBlades;0000;None
DualBlades;0001;Matched Slicers
DualBlades;0002;Matcher Slicers+
DualBlades;0003;Dual Slicers
DualBlades;0004;Dual Hatchets
DualBlades;0005;Dual Hatchets+
DualBlades;0006;Dual Cleavers+
DualBlades;0007;Hurricane
DualBlades;0008;Hurricane+
DualBlades;0009;Cyclone
DualBlades;000A;Tornado Hatchets
DualBlades;000B;Typhoon
DualBlades;000C;Dios Slicers
DualBlades;000D;Dios Slicers+
DualBlades;000E;Demolition Blades
DualBlades;000F;Spectral Demolisher
DualBlades;0010;Sworn Rapiers
DualBlades;0011;Sworn Rapiers+
DualBlades;0012;Holy Sabers
DualBlades;0013;Guild Knight Sabers
DualBlades;0014;Master Sabers
DualBlades;0015;Twin Chainsaws
DualBlades;0016;Twin Chainsaws+
DualBlades;0017;Guillotines
DualBlades;0018;Golem's Saws
DualBlades;0019;Golem's Maneaters
DualBlades;001A;Type 51 Macerators
DualBlades;001B;Deathsnarfs
DualBlades;001C;Uber Deathsnarfs
DualBlades;001D;Insecticutters
DualBlades;001E;Insecticutters+
DualBlades;001F;Insectirippers
DualBlades;0020;Insectiscythes
DualBlades;0021;Entomotheos
DualBlades;0022;Gobul Stunprongs
DualBlades;0023;Gobul Stunprongs+
DualBlades;0024;Plegion Stunsword
DualBlades;0025;Jaggid Shotels
DualBlades;0026;Jaggid Shotels+
DualBlades;0027;Leader's Shotels
DualBlades;0028;Flamestorm
DualBlades;0029;Flamestorm+
DualBlades;002A;Salamanders
DualBlades;002B;Ignis Noire
DualBlades;002C;Agnaktor Inferno
DualBlades;002D;Dichotomy
DualBlades;002E;Elemenders
DualBlades;002F;Twin Arcus
DualBlades;0030;Twin Arcus+
DualBlades;0031;Levin Arcus
DualBlades;0032;Neo Twin Arcus
DualBlades;0033;Neo Arcus Whitebolt
DualBlades;0034;Bone Scythes
DualBlades;0035;Bone Scythes+
DualBlades;0036;Chief's Scythes
DualBlades;0037;Ludroth Pair
DualBlades;0038;Ludroth Pair+
DualBlades;0039;Double Droth
DualBlades;003A;Hidden Gemini
DualBlades;003B;Night Wings
DualBlades;003C;Virnar Slicers
DualBlades;003D;Midnight Blackwings
DualBlades;003E;Eclipse Slicers
DualBlades;003F;Alkaid's Asterism
DualBlades;0040;Usurper's Fulgur
DualBlades;0041;Despot's Blitz
DualBlades;0042;Oppressor's Miracle
DualBlades;0043;Nether Twinblades
DualBlades;0044;Nether Confidants
DualBlades;0045;Brimstren Drakeclaws
DualBlades;0046;Stygian Superbia
DualBlades;0047;Plesioth Cutlasses
DualBlades;0048;Plesioth Cutlasses+
DualBlades;0049;Plegion Machetes
DualBlades;004A;Verdant Slashers
DualBlades;004B;Alluvion Slashers
DualBlades;004C;Jade Plesioth Fans
DualBlades;004D;Jade Battlefanzers
DualBlades;004E;Bloodwings
DualBlades;004F;Bloodwings+
DualBlades;0050;Venom Wings
DualBlades;0051;Grimgrim Wings
DualBlades;0052;Grimnest Noxwings
DualBlades;0053;Boltgeist
DualBlades;0054;Double Botlwings
DualBlades;0055;Double Deathbolts
DualBlades;0056;Brother Flames
DualBlades;0057;Brother Blazes
DualBlades;0058;Wyvern Lovers
DualBlades;0059;Wyvern Strife
DualBlades;005A;Wyvern Concilation
DualBlades;005B;Snow Slicers
DualBlades;005C;Snow Slicers+
DualBlades;005D;Snow Sisters
DualBlades;005E;Blizzarioth
DualBlades;005F;Blizzarioth+
DualBlades;0060;Raider's Icecarvers
DualBlades;0061;Ventus Vindictus
DualBlades;0062;Raider's Savegery
DualBlades;0063;Diablos Bashers
DualBlades;0064;Diablos Bashers+
DualBlades;0065;Diablos Mashers
DualBlades;0066;Diablos Sinidex
DualBlades;0067;Sinistrus Dextraos
DualBlades;0068;Wrath & Rancor
DualBlades;0069;Wrathful Predation
DualBlades;006A;Nero's Wrath
DualBlades;006B;Worn Blades
DualBlades;006C;Weathered Blades
DualBlades;006D;Enduring Schism
DualBlades;006E;Enduring Sacrifice
DualBlades;006F;Mercury Edges
DualBlades;0070;Neptune Edges
DualBlades;0071;Pelagic Deublades
DualBlades;0072;Shaka Scarecrows
DualBlades;0073;Chum Scarecrows
DualBlades;0074;Chum-Chum Scarecrows
DualBlades;0075;Glutton's Tools
DualBlades;0076;Gorger's Tools
DualBlades;0077;Stewbry Stirfolis
DualBlades;0078;Deepshake Frybakers
DualBlades;0079;Megiddo Nova
DualBlades;007A;The Fistolution
DualBlades;007B;DUMMY RARE 5 (With Design)
DualBlades;007C;DUMMY RARE 9 (With Design)
DualBlades;007D;Bushido
DualBlades;007E;Bushido RARE 1 (Weird Design)
DualBlades;007F;No Name RARE 1 (With Design)
DualBlades;0080;
DualBlades;0081;
DualBlades;0082;
DualBlades;0083;
DualBlades;0084;
DualBlades;0085;
DualBlades;0086;
DualBlades;0087;
DualBlades;0088;
DualBlades;0089;
DualBlades;008A;
DualBlades;008B;
DualBlades;008C;
DualBlades;008D;
DualBlades;008E;
DualBlades;008F;
DualBlades;0090;
DualBlades;0091;
DualBlades;0092;
DualBlades;0093;
DualBlades;0094;
DualBlades;0095;
DualBlades;0096;
DualBlades;0097;
DualBlades;0098;
DualBlades;0099;
DualBlades;009A;
DualBlades;009B;
DualBlades;009C;
DualBlades;009D;
DualBlades;009E;
DualBlades;009F;
DualBlades;00A0;
DualBlades;00A1;
DualBlades;00A2;
DualBlades;00A3;
DualBlades;00A4;
DualBlades;00A5;
DualBlades;00A6;
DualBlades;00A7;
DualBlades;00A8;
DualBlades;00A9;
DualBlades;00AA;
DualBlades;00AB;
DualBlades;00AC;
DualBlades;00AD;
DualBlades;00AE;
DualBlades;00AF;
DualBlades;00B0;
DualBlades;00B1;
DualBlades;00B2;
DualBlades;00B3;
DualBlades;00B4;
DualBlades;00B5;
DualBlades;00B6;
DualBlades;00B7;
DualBlades;00B8;
DualBlades;00B9;
DualBlades;00BA;
DualBlades;00BB;
DualBlades;00BC;
DualBlades;00BD;
DualBlades;00BE;
DualBlades;00BF;
DualBlades;00C0;
DualBlades;00C1;
DualBlades;00C2;
DualBlades;00C3;
DualBlades;00C4;
DualBlades;00C5;
DualBlades;00C6;
DualBlades;00C7;
DualBlades;00C8;
DualBlades;00C9;
DualBlades;00CA;
DualBlades;00CB;
DualBlades;00CC;
DualBlades;00CD;
DualBlades;00CE;
DualBlades;00CF;
DualBlades;00D0;
DualBlades;00D1;
DualBlades;00D2;
DualBlades;00D3;
DualBlades;00D4;
DualBlades;00D5;
DualBlades;00D6;
DualBlades;00D7;
DualBlades;00D8;
DualBlades;00D9;
DualBlades;00DA;
DualBlades;00DB;
DualBlades;00DC;
DualBlades;00DD;
DualBlades;00DE;
DualBlades;00DF;
DualBlades;00E0;
DualBlades;00E1;
DualBlades;00E2;
DualBlades;00E3;
DualBlades;00E4;
DualBlades;00E5;
DualBlades;00E6;
DualBlades;00E7;
DualBlades;00E8;
DualBlades;00E9;
DualBlades;00EA;
DualBlades;00EB;
DualBlades;00EC;
DualBlades;00ED;
DualBlades;00EE;
DualBlades;00EF;
DualBlades;00F0;
DualBlades;00F1;
DualBlades;00F2;
DualBlades;00F3;
DualBlades;00F4;
DualBlades;00F5;
DualBlades;00F6;
DualBlades;00F7;
DualBlades;00F8;
DualBlades;00F9;
DualBlades;00FA;
DualBlades;00FB;
DualBlades;00FC;
DualBlades;00FD;
DualBlades;00FE;
DualBlades;00FF;
DualBlades;0100;
DualBlades;0FFE;
DualBlades;0FFF;
DualBlades;1000;
GreatSword;0000;None
GreatSword;0001;Iron Sword
GreatSword;0002;Iron Sword+
GreatSword;0003;Buster Sword
GreatSword;0004;Buster Sword+
GreatSword;0005;Buster Blade
GreatSword;0006;Ravager Blade
GreatSword;0007;Ravager Blade+
GreatSword;0008;Lacerator Blade
GreatSword;0009;Devastator Blade
GreatSword;000A;Chrome Razor
GreatSword;000B;Chrome Quietus
GreatSword;000C;Brazenwall
GreatSword;000D;Crimsonwall
GreatSword;000E;Cragscliff
GreatSword;000F;Goliath's Scream
GreatSword;0010;Hidden Blade
GreatSword;0011;Dark of Night
GreatSword;0012;Avidya Great Sword
GreatSword;0013;Eclipse Blade
GreatSword;0014;Merak's Asterism
GreatSword;0015;Type 41 Wyvernator
GreatSword;0016;Remalgalyspe
GreatSword;0017;Remalgagorgon
GreatSword;0018;Rugged Great Sword
GreatSword;0019;Chieftain's Grt Sword
GreatSword;001A;High Chief's Grt Sword
GreatSword;001B;Lagiacrus Blade
GreatSword;001C;Lagiacrus Blade+
GreatSword;001D;High Lagia Blade
GreatSword;001E;Lagia Lightning
GreatSword;001F;Lagia Wildfire
GreatSword;0020;Neo Lagia Blade
GreatSword;0021;Lagia Fulmination
GreatSword;0022;Usurper's Storm
GreatSword;0023;Despot's Blackstorm
GreatSword;0024;Oppressor's Forger
GreatSword;0025;Orcus Tonitrus
GreatSword;0026;Nether Great Sword
GreatSword;0027;Nether Lufactrus
GreatSword;0028;Brimstren Drakepride
GreatSword;0029;Stygian Acedia
GreatSword;002A;Carapace Sword
GreatSword;002B;Carapace Blade
GreatSword;002C;Barroth Smasher
GreatSword;002D;Aurora Blade
GreatSword;002E;Northern Lights
GreatSword;002F;Northern Cross
GreatSword;0030;Viking Hornsword
GreatSword;0031;Ancharius Sword
GreatSword;0032;Excalius Sword
GreatSword;0033;Bone Blade
GreatSword;0034;Bone Blade+
GreatSword;0035;Jawblade
GreatSword;0036;Giant Jawblade
GreatSword;0037;Red Wing
GreatSword;0038;Rathalos Firesword
GreatSword;0039;Rathalos Flamesword
GreatSword;003A;Blue Wing
GreatSword;003B;Rathalos Glinsword
GreatSword;003C;Rathalos Gleamsword
GreatSword;003D;Dios Blade
GreatSword;003E;Dios Blade+
GreatSword;003F;Demolition Sword
GreatSword;0040;Myxo Demolisher
GreatSword;0041;Valkyrie Blade
GreatSword;0042;Sleglinde
GreatSword;0043;High Sleglinde
GreatSword;0044;Titania
GreatSword;0045;Blushing Dame
GreatSword;0046;Ljósálfar
GreatSword;0047;Brünnhilde
GreatSword;0048;Siegmund
GreatSword;0049;High Siegmund
GreatSword;004A;Reddnaught
GreatSword;004B;Auberon
GreatSword;004C;Pale Kaiser
GreatSword;004D;Golem Blade
GreatSword;004E;Blade of Talos
GreatSword;004F;Blade of Tartarus
GreatSword;0050;Wyvern Jawblade
GreatSword;0051;Quarrel Hornsword
GreatSword;0052;Quarrel Hornsword+
GreatSword;0053;Double Diablos
GreatSword;0054;Cera Cigil
GreatSword;0055;Cera Cymmetry
GreatSword;0056;Ludroth Bone Sword
GreatSword;0057;Cataclysm Sword
GreatSword;0058;Cataclysm Blade
GreatSword;0059;Icicle Fang
GreatSword;005A;Icicle Fang+
GreatSword;005B;Paladire
GreatSword;005C;Galespike
GreatSword;005D;Simoom Sandbarb
GreatSword;005E;Simoom Sandbiter
GreatSword;005F;Finblade
GreatSword;0060;Plesioth Watercutter
GreatSword;0061;Plesioth Aquablade
GreatSword;0062;Plesioth Lullaby
GreatSword;0063;Plesioth Lullabane
GreatSword;0064;Wyvern's Perch
GreatSword;0065;Roguish Deathcap
GreatSword;0066;Lordly Deathcap
GreatSword;0067;Amethyst Blade
GreatSword;0068;Miasmethyst
GreatSword;0069;Berserker Sword
GreatSword;006A;Anguish
GreatSword;006B;Nero's Anguish
GreatSword;006C;Frozen Speartuna
GreatSword;006D;Freezer Speartuna
GreatSword;006E;Xiphias Gladius
GreatSword;006F;Vulcanis
GreatSword;0070;Vulcanis+
GreatSword;0071;Vulcanvil
GreatSword;0072;Vulcamagnon
GreatSword;0073;Vulcatastrophe
GreatSword;0074;Vulca Vendetta
GreatSword;0075;Rusted Great Sword
GreatSword;0076;Tarnished Great Swd
GreatSword;0077;Ancient Blade
GreatSword;0078;Elder Monument
GreatSword;0079;Eternal Glyph
GreatSword;007A;Worn Great Sword
GreatSword;007B;Weathered Great Swd
GreatSword;007C;Epitaph Blade
GreatSword;007D;Epitaph Eternal
GreatSword;007E;Alatreon Great Sword
GreatSword;007F;Alatreon Revolution
GreatSword;0080;Altheos Evolutia
GreatSword;0081;Megiddo Blaze
GreatSword;0082;The Depotheosis
GreatSword;0083;DUMMY (Special Weapons) RARE 4
GreatSword;0084;DUMMY (Special Weapons) RARE 8
GreatSword;0085;Lion's Bane
GreatSword;0086;Anima Reaper
GreatSword;0087;Eisenfaust
GreatSword;0088;Lion's Bane (No Design)
GreatSword;0089;Anima Reaper (Another Design)
GreatSword;008A;Eisenfaust (Another Design)
GreatSword;008B;No Name RARE 1 (? Design)
GreatSword;008C;No Name RARE 2
GreatSword;008D;No Name RARE 3 (Lagiacrus Blade Design)
GreatSword;008E;No Name RARE 4
GreatSword;008F;No name RARE 4
GreatSword;0090;No name RARE 5 (Neo Lagia Blade Design)
GreatSword;0091;No Name RARE 6
GreatSword;0092;No Name RARE 8 (Nether Great Sword Design)
GreatSword;0093;No Name RARE 9
GreatSword;0094;No Name RARE 6 (Silver Rathalos Design)
GreatSword;0095;No Name RARE 9
GreatSword;0096;No Name RARE 9
GreatSword;0097;No name RARE 3 (Ludroth Bone Sword Design)
GreatSword;0098;No Name RARE 3
GreatSword;0099;No Name RARE 5
GreatSword;009A;No Name RARE 8 (Dios Blade Design)
GreatSword;009B;No Name RARE 9
GreatSword;009C;No Name RARE 6 (? Design)
GreatSword;009D;No Name RARE 9
GreatSword;009E;No Name RARE 9
GreatSword;009F;No Name RARE 10 (Brazenwall Design)
GreatSword;00A0;No Name RARE 10
GreatSword;00A1;No Name RARE 1 (Iron Sword Design)
GreatSword;00A2;No Name RARE 1
GreatSword;00A3;No Name RARE 2 (? Design)
GreatSword;00A4;No Name RARE 3
GreatSword;00A5;No Name RARE 4
GreatSword;00A6;No Name RARE 5 (Ice Barroth Design)
GreatSword;00A7;No Name RARE 8
GreatSword;00A8;No Name RARE 9
GreatSword;00A9;No Name RARE 3 (Ceadeus ?  Design)
GreatSword;00AA;No Name RARE 3
GreatSword;00AB;No Name RARE 5
GreatSword;00AC;No Name RARE 8 (Barioth Sand Design)
GreatSword;00AD;No Name RARE 9
GreatSword;00AE;No Name RARE 4 (Usurper's Storm Design Glitched)
GreatSword;00AF;No Name RARE 5
GreatSword;00B0;No Name RARE 8
GreatSword;00B1;No Name RARE 3 (Barroth Design)
GreatSword;00B2;
GreatSword;00B3;
GreatSword;00B4;
GreatSword;00B5;
GreatSword;00B6;
GreatSword;00B7;
GreatSword;00B8;
GreatSword;00B9;
GreatSword;00BA;
GreatSword;00BB;
GreatSword;00BC;
GreatSword;00BD;
GreatSword;00BE;
GreatSword;00BF;
GreatSword;00C0;
GreatSword;00C1;
GreatSword;00C2;
GreatSword;00C3;
GreatSword;00C4;
GreatSword;00C5;
GreatSword;00C6;
GreatSword;00C7;
GreatSword;00C8;
GreatSword;00C9;
GreatSword;00CA;
GreatSword;00CB;
GreatSword;00CC;
GreatSword;00CD;
GreatSword;00CE;
GreatSword;00CF;
GreatSword;00D0;
GreatSword;00D1;
GreatSword;00D2;
GreatSword;00D3;
GreatSword;00D4;
GreatSword;00D5;
GreatSword;00D6;
GreatSword;00D7;
GreatSword;00D8;
GreatSword;00D9;
GreatSword;00DA;
GreatSword;00DB;
GreatSword;00DC;
GreatSword;00DD;
GreatSword;00DE;
GreatSword;00DF;
GreatSword;00E0;
GreatSword;00E1;
GreatSword;00E2;
GreatSword;00E3;
GreatSword;00E4;
GreatSword;00E5;
GreatSword;00E6;
GreatSword;00E7;
GreatSword;00E8;No Name RARE 9
GreatSword;00E9;No Name RARE 3 (Hidden Blade Design)
GreatSword;00EA;No Name RARE 3
GreatSword;00EB;No Name RARE 4
GreatSword;00EC;No Name RARE 5
GreatSword;00ED;No Name RARE 8
GreatSword;00EE;No Name RARE 3
GreatSword;00EF;No Name RARE 5
GreatSword;00F0;No Name RARE 8
GreatSword;00F1
GreatSword;00F2
GreatSword;00F3
GreatSword;00F4
GreatSword;00F5
GreatSword;00F6
GreatSword;00F7
GreatSword;00F8
GreatSword;00F9
GreatSword;00FA
GreatSword;00FB
GreatSword;00FC
GreatSword;00FD
GreatSword;00FE
GreatSword;00FF;No Name RARE 10 (Rathalos Azur Design)
GreatSword;0100;
GreatSword;0FFE;No Name RARE Glitched (No Design) + Spawn the boss at you OR De Spawn the boss IF the boss doens't spawn just abandon the quest then re choose the same quest.
GreatSword;0FFF;No Name RARE Glitched (No Design) + Spawn the boss at you OR De Spawn the boss IF the boss doens't spawn just abandon the quest then re choose the same quest.
GreatSword;1000;No Name RARE Glitched (No Design) + Spawn the boss at you OR De Spawn the boss IF the boss doens't spawn just abandon the quest then re choose the same quest.Gunlance;0000;None
Gunlance;0001;Iron Gunlance
Gunlance;0002;Iron Gunlance+
Gunlance;0003;Steel Gunlance
Gunlance;0004;Striker's Gunlance
Gunlance;0005;Defender's Gunlance
Gunlance;0006;Imperial Guardlance
